node1	node2
YER156C	YFL038C
YER157W	YFL038C
YER157W	YGR120C
YER157W	YIL004C
YER157W	YKL196C
YER157W	YLR268W
YER157W	YOR216C
YER158C	YKL120W
YER161C	YGL201C
YER161C	YHR166C
YER162C	YJR052W
YER162C	YLR167W
YER165W	YGL044C
YER165W	YGL049C
YER165W	YGR162W
YER165W	YGR178C
YER165W	YIL123W
YER165W	YIL129C
YER165W	YIR001C
YER165W	YJL124C
YER165W	YJL189W
YER165W	YJR093C
YER165W	YMR061W
YER165W	YNL322C
YER165W	YOL139C
YER169W	YPL071C
YER172C	YIL061C
YER172C	YMR240C
YER173W	YJR068W
YER173W	YJR104C
YER173W	YKL213C
YER173W	YMR078C
YER173W	YNL102W
YER173W	YNL273W
YER173W	YOR217W
YER177W	YGL206C
YER178W	YGR229C
YER178W	YKL124W
YER179W	YGR085C
YER179W	YIL105C
YER179W	YIL144W
YER179W	YJL125C
YER179W	YLR044C
YER179W	YLR067C
YER179W	YLR127C
YER179W	YLR134W
YER179W	YML064C
YER179W	YNR016C
YER179W	YOR191W
YER180C	YGL026C
YER186C	YKR026C
YFL002C	YJR082C
YFL002W-B	YDR261W-A
YFL003C	YDL154W
YFL005W	YGL233W
YFL005W	YKL079W
YFL005W	YKR068C
YFL005W	YLR166C
YFL005W	YNL272C
YFL005W	YOR122C
YFL005W	YOR326W
YFL005W	YPR017C
YFL008W	YFR031C
YFL008W	YIL026C
YFL008W	YIL144W
YFL008W	YJL074C
YFL008W	YJR112W
YFL008W	YKL042W
YFL008W	YKR054C
YFL008W	YOL115W
YFL008W	YPR141C
YFL009W	YGL207W
YFL009W	YGR049W
YFL009W	YJL194W
YFL009W	YLR079W
YFL009W	YOL133W
YFL011W	YMR004W
YFL016C	YHL045W
YFL016C	YIL061C
YFL016C	YJR045C
YFL016C	YKL189W
YFL016C	YOR232W
YFL017C	YOL059W
YFL017C	YOR362C
YFL018C	YJR051W
YFL018C	YOR180C
YFL020C	YGR072W
YFL020C	YML038C
YFL021W	YGL011C
YFL022C	YDL193W
YFL022C	YGR169C
YFL023W	YCL017C
YFL023W	YER133W
YFL023W	YLR200W
YFL023W	YLR243W
YFL026W	YHR005C
YFL026W	YHR016C
YFL026W	YOR212W
YFL026W	YOR242C
YFL027C	YER078C
YFL027C	YHR115C
YFL027C	YKL195W
YFL028C	YIL106W
YFL029C	YPR054W
YFL029C	YPR119W
YFL030W	YIL077C
YFL030W	YKR007W
YFL034C-B	YIR016W
YFL034C-B	YOL036W
YFL036W	YMR238W
YFL037W	YCL016C
YFL037W	YCR065W
YFL037W	YDR318W
YFL037W	YEL003W
YFL037W	YEL062W
YFL037W	YER007W
YFL037W	YFR010W
YFL037W	YGL173C
YFL037W	YJL013C
YFL037W	YJL030W
YFL037W	YKL048C
YFL037W	YKR054C
YFL037W	YLR045C
YFL037W	YLR200W
YFL037W	YLR262C
YFL037W	YLR386W
YFL037W	YML085C
YFL037W	YML094W
YFL037W	YMR138W
YFL037W	YMR198W
YFL037W	YMR294W
YFL037W	YMR299C
YFL037W	YNL223W
YFL037W	YOR265W
YFL037W	YOR349W
YFL037W	YPL241C
YFL038C	YGR120C
YFL038C	YGR172C
YFL038C	YKR068C
YFL038C	YLR026C
YFL038C	YLR078C
YFL038C	YLR262C
YFL038C	YML077W
YFL038C	YOR036W
YFL038C	YPL246C
YFL038C	YPR017C
YFL039C	YGL207W
YFL039C	YGR080W
YFL039C	YHR179W
YFL039C	YIL034C
YFL039C	YIL138C
YFL039C	YKL212W
YFL039C	YLL050C
YFL039C	YLR319C
YFL039C	YMR092C
YFL039C	YNL138W
YFL039C	YNL271C
YFL039C	YOR122C
YFL039C	YOR181W
YFL039C	YPL242C
YFL040W	YDR435C
YFL040W	YLR349W
YFL042C	YMR303C
YFL051C	YKL026C
YFL052W	YJL125C
YFL052W	YOR366W
YFL056C	YNL201C
YFL059W	YFL060C
YFL059W	YMR095C
YFL059W	YMR322C
YFL059W	YNL333W
YFL059W	YNL334C
YFL060C	YMR096W
YFL061W	YNL189W
YFL065C	YLR415C
YFR002W	YGL172W
YFR002W	YGR119C
YFR002W	YGR120C
YFR002W	YJL039C
YFR002W	YJL041W
YFR002W	YML103C
YFR002W	YMR129W
YFR002W	YMR153W
YFR003C	YOR147W
YFR003C	YPR050C
YFR004W	YOR261C
YFR007W	YBR056W
YFR008W	YDR200C
YFR008W	YJL061W
YFR008W	YLR395C
YFR008W	YLR423C
YFR008W	YMR029C
YFR008W	YMR052W
YFR008W	YOL135C
YFR008W	YPR046W
YFR009W	YGL195W
YFR011C	YNL113W
YFR013W	YLR095C
YFR015C	YDR259C
YFR015C	YHR008C
YFR015C	YJL137C
YFR015C	YLR258W
YFR015C	YOR047C
YFR028C	YHR118C
YFR031C	YDL074C
YFR031C	YIL144W
YFR031C	YMR065W
YFR031C	YOL115W
YFR031C	YOR195W
YFR031C	YPL124W
YFR033C	YNL236W
YFR034C	YOL001W
YFR034C	YPR086W
YFR036W	YGL240W
YFR036W	YHR166C
YFR036W	YKL022C
YFR036W	YLL051C
YFR036W	YLR102C
YFR036W	YLR127C
YFR036W	YNL172W
YFR036W	YOR249C
YFR037C	YIL126W
YFR037C	YLR321C
YFR037C	YMR091C
YFR037C	YOR290C
YFR039C	YIL061C
YFR040W	YJL098W
YFR040W	YKR028W
YFR040W	YKR072C
YFR042W	YNR025C
YFR042W	YPR159W
YFR046C	YMR117C
YFR047C	YLL046C
YFR049W	YDR148C
YFR049W	YMR147W
YFR049W	YOL062C
YFR049W	YOL082W
YFR049W	YOL083W
YFR049W	YOR047C
YFR049W	YOR049C
YFR049W	YPL049C
YFR049W	YPL255W
YFR052W	YDL156W
YFR052W	YHR200W
YFR052W	YIL075C
YFR052W	YJR133W
YGL001C	YGR060W
YGL003C	YHR152W
YGL003C	YLR079W
YGL005C	YGR119C
YGL010W	YPL257W
YGL014W	YNL231C
YGL015C	YLR319C
YGL016W	YKL058W
YGL016W	YLR335W
YGL016W	YOR098C
YGL016W	YOR194C
YGL018C	YJR104C
YGL019W	YGR068C
YGL019W	YIL035C
YGL019W	YIL118W
YGL019W	YNL088W
YGL019W	YOR039W
YGL019W	YOR061W
YGL022W	YJL002C
YGL022W	YMR149W
YGL022W	YPL227C
YGL023C	YGL178W
YGL023C	YMR023C
YGL024W	YOL130W
YGL025C	YIL021W
YGL025C	YOL130W
YGL025C	YOL135C
YGL025C	YOR174W
YGL027C	YBR235W
YGL027C	YCR044C
YGL027C	YDL006W
YGL027C	YGL020C
YGL027C	YGL084C
YGL027C	YGL115W
YGL027C	YGL200C
YGL027C	YHR030C
YGL027C	YIL022W
YGL027C	YJL095W
YGL027C	YLR087C
YGL027C	YMR214W
YGL027C	YMR307W
YGL027C	YNL322C
YGL027C	YPL213W
YGL027C	YPR159W
YGL029W	YNL243W
YGL030W	YHR204W
YGL032C	YGR257C
YGL035C	YKL074C
YGL035C	YMR240C
YGL035C	YPL025C
YGL038C	YLR362W
YGL043W	YJR132W
YGL043W	YOR151C
YGL044C	YDL218W
YGL044C	YDR005C
YGL044C	YDR016C
YGL044C	YDR084C
YGL044C	YDR098C
YGL044C	YDR183W
YGL044C	YDR538W
YGL044C	YER143W
YGL044C	YGR004W
YGL044C	YJR113C
YGL044C	YKR002W
YGL044C	YLR335W
YGL044C	YMR061W
YGL044C	YMR153W
YGL044C	YMR270C
YGL044C	YNL013C
YGL044C	YNL044W
YGL044C	YNL157W
YGL044C	YOL123W
YGL048C	YOR259C
YGL048C	YPL248C
YGL049C	YGR162W
YGL049C	YOL139C
YGL052W	YAL041W
YGL053W	YLR065C
YGL054C	YLL043W
YGL057C	YBL016W
YGL057C	YJL135W
YGL058W	YGR184C
YGL058W	YOL080C
YGL058W	YOR194C
YGL060W	YDR388W
YGL060W	YGL092W
YGL061C	YGR113W
YGL061C	YJL179W
YGL061C	YKR037C
YGL062W	YNL117W
YGL063W	YFL018C
YGL070C	YAR064W
YGL070C	YBR089W
YGL070C	YBR106W
YGL070C	YBR107C
YGL070C	YBR157C
YGL070C	YBR167C
YGL070C	YBR176W
YGL070C	YBR188C
YGL070C	YBR201W
YGL070C	YBR231C
YGL070C	YDL053C
YGL070C	YDL183C
YGL070C	YDL219W
YGL070C	YDR022C
YGL070C	YDR054C
YGL070C	YDR056C
YGL070C	YDR067C
YGL070C	YDR079W
YGL070C	YDR115W
YGL070C	YDR136C
YGL070C	YDR184C
YGL070C	YDR199W
YGL070C	YDR260C
YGL070C	YDR286C
YGL070C	YDR340W
YGL070C	YER029C
YGL070C	YER039C
YGL070C	YER053C
YGL070C	YER109C
YGL070C	YER115C
YGL070C	YER180C
YGL070C	YER181C
YGL070C	YFL017C
YGL070C	YFL034C-B
YGL070C	YFL038C
YGL070C	YJL170C
YGL070C	YJL182C
YGL070C	YJL190C
YGL070C	YJR162C
YGL070C	YKL036C
YGL070C	YKL086W
YGL070C	YKL141W
YGL070C	YKL150W
YGL070C	YKL190W
YGL071W	YIR018W
YGL074C	YDR394W
YGL075C	YDL070W
YGL075C	YJR112W
YGL075C	YMR117C
YGL086W	YER018C
YGL086W	YFL008W
YGL090W	YCR094W
YGL090W	YLR265C
YGL090W	YLR424W
YGL090W	YOR005C
YGL092W	YLR347C
YGL093W	YJR112W
YGL094C	YIR006C
YGL094C	YKL025C
YGL095C	YOL018C
YGL095C	YOR036W
YGL096W	YJR022W
YGL096W	YOR319W
YGL097W	YGR218W
YGL097W	YIL063C
YGL097W	YOR204W
YGL097W	YOR364W
YGL098W	YEL017W
YGL102C	YHR194W
YGL104C	YGL212W
YGL104C	YMR153W
YGL105W	YGL245W
YGL105W	YGR264C
YGL105W	YKL205W
YGL106W	YOR326W
YGL112C	YDL087C
YGL112C	YGR252W
YGL112C	YHR099W
YGL112C	YLR055C
YGL112C	YMR154C
YGL112C	YMR236W
YGL112C	YMR255W
YGL112C	YNL016W
YGL112C	YOL148C
YGL112C	YPL254W
YGL113W	YPR194C
YGL115W	YGL208W
YGL115W	YJR083C
YGL115W	YML110C
YGL115W	YMR291W
YGL116W	YJL030W
YGL116W	YKL101W
YGL122C	YDR505C
YGL122C	YHR089C
YGL122C	YKR026C
YGL122C	YMR255W
YGL122C	YNL016W
YGL122C	YOL123W
YGL124C	YKL025C
YGL126W	YPL161C
YGL127C	YAL041W
YGL127C	YBL009W
YGL127C	YBL051C
YGL127C	YBR176W
YGL127C	YBR186W
YGL127C	YBR193C
YGL127C	YCR030C
YGL127C	YCR035C
YGL127C	YDL045C
YGL127C	YDL147W
YGL127C	YDL165W
YGL127C	YDR084C
YGL127C	YDR092W
YGL127C	YDR095C
YGL127C	YDR110W
YGL127C	YDR225W
YGL127C	YDR259C
YGL127C	YDR308C
YGL127C	YDR479C
YGL127C	YDR510W
YGL127C	YDR534C
YGL127C	YEL038W
YGL127C	YEL048C
YGL127C	YER022W
YGL127C	YER119C
YGL127C	YER149C
YGL127C	YER184C
YGL127C	YFR026C
YGL127C	YGL019W
YGL127C	YGL153W
YGL127C	YGL157W
YGL127C	YGL250W
YGL127C	YGR139W
YGL127C	YHR058C
YGL127C	YHR130C
YGL127C	YIL025C
YGL127C	YIL031W
YGL127C	YIR017C
YGL127C	YJL032W
YGL127C	YJR069C
YGL127C	YKL137W
YGL127C	YKR101W
YGL127C	YLL065W
YGL127C	YLR019W
YGL127C	YLR108C
YGL127C	YLR222C
YGL127C	YLR311C
YGL127C	YLR321C
YGL127C	YLR423C
YGL127C	YML133C
YGL127C	YMR054W
YGL127C	YMR072W
YGL127C	YMR202W
YGL127C	YNR010W
YGL127C	YNR028W
YGL127C	YOL016C
YGL127C	YOL018C
YGL127C	YOL135C
YGL127C	YOR047C
YGL127C	YOR128C
YGL127C	YOR162C
YGL127C	YOR174W
YGL127C	YOR263C
YGL127C	YOR289W
YGL127C	YOR377W
YGL127C	YPL064C
YGL127C	YPR168W
YGL130W	YPL228W
YGL132W	YAL022C
YGL134W	YPL031C
YGL139W	YOR010C
YGL145W	YLR268W
YGL145W	YNL258C
YGL145W	YOR075W
YGL145W	YPR105C
YGL150C	YOR355W
YGL151W	YPR168W
YGL153W	YLR191W
YGL153W	YNL214W
YGL153W	YOL105C
YGL153W	YPR105C
YGL154C	YGL254W
YGL154C	YOR028C
YGL154C	YOR128C
YGL155W	YKL019W
YGL156W	YOL082W
YGL156W	YOL083W
YGL157W	YNR064C
YGL158W	YLR113W
YGL161C	YGL198W
YGL161C	YGL212W
YGL161C	YGR172C
YGL161C	YHR105W
YGL161C	YOR036W
YGL162W	YPL178W
YGL166W	YJL154C
YGL166W	YKR011C
YGL166W	YLL028W
YGL166W	YML006C
YGL166W	YOR210W
YGL166W	YOR220W
YGL171W	YHR089C
YGL171W	YMR229C
YGL172W	YGR119C
YGL172W	YJL041W
YGL173C	YGL213C
YGL173C	YHR170W
YGL173C	YJL124C
YGL173C	YJR022W
YGL173C	YLR398C
YGL173C	YLR438C-A
YGL173C	YML085C
YGL173C	YNL147W
YGL173C	YOL149W
YGL173C	YPR189W
YGL174W	YIR005W
YGL177W	YJL054W
YGL178W	YGL236C
YGL178W	YGR040W
YGL178W	YLR452C
YGL180W	YML112W
YGL180W	YPR185W
YGL181W	YCR072C
YGL181W	YDL233W
YGL181W	YDR259C
YGL181W	YER063W
YGL181W	YER073W
YGL181W	YER161C
YGL181W	YHR177W
YGL181W	YIL010W
YGL181W	YIL052C
YGL181W	YIL057C
YGL181W	YIL122W
YGL181W	YNR068C
YGL181W	YOR140W
YGL181W	YOR331C
YGL181W	YOR333C
YGL181W	YPL013C
YGL181W	YPL053C
YGL181W	YPL156C
YGL181W	YPL188W
YGL183C	YGL033W
YGL187C	YGL213C
YGL187C	YML042W
YGL189C	YLL027W
YGL189C	YLR435W
YGL190C	YJR090C
YGL190C	YKL048C
YGL197W	YMR117C
YGL198W	YGR172C
YGL200C	YIL109C
YGL200C	YML012W
YGL200C	YPL218W
YGL200C	YPR181C
YGL201C	YIL150C
YGL201C	YLR233C
YGL202W	YGR074W
YGL206C	YGR167W
YGL206C	YGR241C
YGL206C	YHR161C
YGL206C	YLR170C
YGL207W	YHR107C
YGL207W	YHR164C
YGL207W	YJL194W
YGL207W	YML069W
YGL207W	YNL102W
YGL207W	YPR135W
YGL212W	YJL151C
YGL212W	YLR166C
YGL212W	YLR423C
YGL212W	YML001W
YGL212W	YMR053C
YGL212W	YMR071C
YGL212W	YNL263C
YGL212W	YOL129W
YGL212W	YOR106W
YGL212W	YOR292C
YGL212W	YPL246C
YGL213C	YBR059C
YGL213C	YBR073W
YGL213C	YCL026C-A
YGL213C	YHL022C
YGL213C	YOL149W
YGL214W	YLR435W
YGL215W	YPL031C
YGL216W	YBL031W
YGL216W	YCL016C
YGL216W	YDR149C
YGL216W	YGL152C
YGL216W	YGL173C
YGL216W	YHR129C
YGL216W	YHR191C
YGL216W	YKR054C
YGL216W	YLL049W
YGL216W	YMR078C
YGL216W	YMR294W
YGL216W	YMR299C
YGL216W	YOR195W
YGL216W	YOR269W
YGL216W	YPL174C
YGL216W	YPR135W
YGL216W	YPR141C
YGL221C	YNL189W
YGL225W	YIR038C
YGL226C-A	YPL227C
YGL229C	YJL013C
YGL229C	YJL030W
YGL229C	YJL178C
YGL229C	YJL211C
YGL229C	YMR181C
YGL229C	YOR062C
YGL229C	YPR040W
YGL230C	YKL110C
YGL230C	YOR161C
YGL230C	YOR358W
YGL233W	YGR152C
YGL233W	YLR166C
YGL233W	YOR326W
YGL236C	YIL057C
YGL236C	YMR023C
YGL236C	YPL179W
YGL237C	YDR277C
YGL237C	YGR146C
YGL237C	YKL109W
YGL237C	YLR423C
YGL237C	YMR153W
YGL237C	YOR047C
YGL237C	YOR358W
YGL238W	YLR293C
YGL238W	YNL189W
YGL238W	YNL236W
YGL240W	YHR166C
YGL240W	YKL022C
YGL240W	YLR102C
YGL240W	YLR127C
YGL240W	YNL172W
YGL240W	YOR249C
YGL242C	YKR099W
YGL244W	YJR060W
YGL245W	YHL020C
YGL249W	YEL069C
YGL254W	YGR047C
YGL254W	YHR215W
YGL254W	YOR039W
YGL263W	YJR020W
YGR003W	YLR297W
YGR004W	YLR324W
YGR004W	YPR028W
YGR009C	YLR166C
YGR009C	YMR183C
YGR009C	YOR122C
YGR009C	YOR326W
YGR009C	YOR327C
YGR009C	YPL232W
YGR009C	YPR032W
YGR010W	YLR328W
YGR010W	YLR438W
YGR010W	YNL218W
YGR013W	YIL009W
YGR013W	YKL012W
YGR014W	YIL144W
YGR014W	YJL013C
YGR014W	YJL030W
YGR014W	YNL233W
YGR014W	YNL298W
YGR014W	YPL211W
YGR016W	YLR135W
YGR017W	YLR072W
YGR017W	YLR403W
YGR020C	YHR060W
YGR023W	YLR460C
YGR024C	YKL090W
YGR024C	YNL189W
YGR024C	YPL110C
YGR026W	YLR324W
YGR032W	YJL034W
YGR032W	YLR342W
YGR033C	YLR135W
YGR035C	YOR031W
YGR035C	YOR118W
YGR040W	YLR362W
YGR040W	YPL049C
YGR041W	YPL251W
YGR045C	YOR271C
YGR046W	YNL236W
YGR047C	YGR246C
YGR048W	YHR039C-A
YGR048W	YKR002W
YGR048W	YPL222W
YGR049W	YGR278W
YGR052W	YJL086C
YGR052W	YPL060W
YGR054W	YDR366C
YGR056W	YDL044C
YGR056W	YOR100C
YGR056W	YOR319W
YGR057C	YKL015W
YGR057C	YLR208W
YGR058W	YGR136W
YGR058W	YLR113W
YGR058W	YNL047C
YGR058W	YOR097C
YGR058W	YOR264W
YGR059W	YHR023W
YGR059W	YMR065W
YGR060W	YER044C
YGR060W	YLR100W
YGR061C	YLR386W
YGR063C	YML095C
YGR065C	YJL199C
YGR066C	YDR259C
YGR066C	YLR386W
YGR068C	YER125W
YGR069W	YBL027W
YGR070W	YLR371W
YGR071C	YJL058C
YGR071C	YPL128C
YGR072W	YHR077C
YGR072W	YIL008W
YGR073C	YML119W
YGR074W	YJR033C
YGR074W	YKL183W
YGR074W	YKL188C
YGR074W	YKL205W
YGR074W	YLR440C
YGR078C	YAL002W
YGR078C	YAL011W
YGR078C	YAL026C
YGR078C	YAR014C
YGR078C	YBL007C
YGR078C	YBL024W
YGR078C	YBL051C
YGR078C	YBR103W
YGR078C	YBR107C
YGR078C	YBR108W
YGR078C	YBR114W
YGR078C	YBR171W
YGR078C	YBR231C
YGR078C	YBR255W
YGR078C	YCL016C
YGR078C	YCR033W
YGR078C	YCR044C
YGR078C	YCR082W
YGR078C	YCR086W
YGR078C	YDL020C
YGR078C	YDL155W
YGR078C	YDL170W
YGR078C	YDR144C
YGR078C	YDR149C
YGR078C	YDR183W
YGR078C	YDR254W
YGR078C	YDR276C
YGR078C	YDR289C
YGR078C	YDR293C
YGR078C	YDR310C
YGR078C	YDR318W
YGR078C	YDR334W
YGR078C	YDR360W
YGR078C	YDR485C
YGR078C	YEL031W
YGR078C	YEL038W
YGR078C	YEL039C
YGR078C	YEL041W
YGR078C	YEL052W
YGR078C	YEL053C
YGR078C	YEL056W
YGR078C	YER149C
YGR078C	YER155C
YGR078C	YER177W
YGR078C	YFR019W
YGR078C	YGL086W
YGR078C	YGL087C
YGR078C	YGL173C
YGR078C	YGL194C
YGR078C	YGL242C
YGR078C	YGL253W
YGR078C	YGR054W
YGR078C	YGR108W
YGR078C	YGR112W
YGR078C	YGR229C
YGR078C	YHL002W
YGR078C	YHL029C
YGR078C	YHR012W
YGR078C	YHR111W
YGR078C	YHR114W
YGR078C	YHR129C
YGR078C	YHR134W
YGR078C	YHR178W
YGR078C	YHR191C
YGR078C	YIL008W
YGR078C	YIL034C
YGR078C	YIL084C
YGR078C	YIL095W
YGR078C	YJL013C
YGR078C	YJL020C
YGR078C	YJL030W
YGR078C	YJL190C
YGR078C	YJR032W
YGR078C	YJR053W
YGR078C	YJR075W
YGR078C	YJR117W
YGR078C	YJR129C
YGR078C	YJR135C
YGR078C	YKL048C
YGR078C	YKR054C
YGR078C	YLL001W
YGR078C	YLL006W
YGR078C	YLL007C
YGR078C	YLL049W
YGR078C	YLR085C
YGR078C	YLR089C
YGR078C	YLR200W
YGR078C	YLR210W
YGR078C	YLR212C
YGR078C	YLR234W
YGR078C	YLR292C
YGR078C	YLR337C
YGR078C	YLR381W
YGR078C	YML032C
YGR078C	YML094W
YGR078C	YML124C
YGR078C	YMR055C
YGR078C	YMR078C
YGR078C	YMR109W
YGR078C	YMR138W
YGR078C	YMR154C
YGR078C	YMR172W
YGR078C	YMR294W
YGR078C	YMR299C
YGR078C	YMR312W
YGR078C	YNL140C
YGR078C	YNL153C
YGR078C	YNL166C
YGR078C	YNL288W
YGR078C	YNL294C
YGR078C	YNL298W
YGR078C	YOL012C
YGR078C	YOL067C
YGR078C	YOR023C
YGR078C	YOR026W
YGR078C	YOR058C
YGR078C	YOR127W
YGR078C	YOR132W
YGR078C	YOR216C
YGR078C	YOR264W
YGR078C	YOR265W
YGR078C	YOR266W
YGR078C	YOR269W
YGR078C	YOR313C
YGR078C	YOR349W
YGR078C	YPL008W
YGR078C	YPL017C
YGR078C	YPL018W
YGR078C	YPL115C
YGR078C	YPL155C
YGR078C	YPL161C
YGR078C	YPL165C
YGR078C	YPL174C
YGR078C	YPL241C
YGR078C	YPL253C
YGR078C	YPL269W
YGR078C	YPR023C
YGR078C	YPR046W
YGR078C	YPR050C
YGR078C	YPR051W
YGR078C	YPR070W
YGR078C	YPR135W
YGR078C	YPR141C
YGR079W	YNL081C
YGR079W	YNR012W
YGR080W	YLL050C
YGR082W	YDR373W
YGR082W	YMR203W
YGR082W	YNL070W
YGR082W	YNL121C
YGR082W	YNL131W
YGR084C	YGR251W
YGR086C	YKL142W
YGR089W	YDL181W
YGR089W	YDR146C
YGR089W	YDR150W
YGR089W	YEL043W
YGR089W	YFL008W
YGR089W	YHL010C
YGR089W	YLR086W
YGR089W	YNL153C
YGR089W	YOR269W
YGR089W	YPR141C
YGR092W	YHR152W
YGR092W	YIL106W
YGR092W	YKL061W
YGR092W	YLR079W
YGR092W	YLR424W
YGR092W	YNR052C
YGR092W	YPR111W
YGR097W	YKL116C
YGR097W	YMR159C
YGR101W	YJL213W
YGR103W	YAL025C
YGR103W	YCL054W
YGR103W	YDR087C
YGR103W	YER002W
YGR103W	YER126C
YGR103W	YFR001W
YGR103W	YGL111W
YGR103W	YHR052W
YGR103W	YHR088W
YGR103W	YKL009W
YGR103W	YKL172W
YGR103W	YLL008W
YGR103W	YLR009W
YGR103W	YMR049C
YGR103W	YMR290C
YGR103W	YNL002C
YGR103W	YNL110C
YGR103W	YOL077C
YGR103W	YOR272W
YGR103W	YPL093W
YGR103W	YPL211W
YGR103W	YPR016C
YGR104C	YOL148C
YGR105W	YFR018C
YGR108W	YPL124W
YGR113W	YCL029C
YGR113W	YDR016C
YGR113W	YDR254W
YGR113W	YDR318W
YGR113W	YGL079W
YGR113W	YIL144W
YGR113W	YJL064W
YGR113W	YJR135C
YGR113W	YKR037C
YGR113W	YLR045C
YGR113W	YLR329W
YGR113W	YLR423C
YGR113W	YLR424W
YGR113W	YPR045C
YGR113W	YPR046W
YGR113W	YPR049C
YGR115C	YJR086W
YGR116W	YIL126W
YGR116W	YNL030W
YGR116W	YNL031C
YGR117C	YNL236W
YGR118W	YKL180W
YGR119C	YDL065C
YGR119C	YDR416W
YGR119C	YEL043W
YGR119C	YGL170C
YGR119C	YGR120C
YGR119C	YJL041W
YGR119C	YKL061W
YGR119C	YKL103C
YGR119C	YLR423C
YGR119C	YMR139W
YGR119C	YMR236W
YGR119C	YMR294W
YGR119C	YMR308C
YGR119C	YPR046W
YGR119C	YPR083W
YGR120C	YLR423C
YGR120C	YNR025C
YGR120C	YOR353C
YGR120C	YPR105C
YGR120C	YPR185W
YGR121C	YEL017W
YGR121C	YIR038C
YGR122W	YLR025W
YGR123C	YER113C
YGR123C	YGL138C
YGR123C	YMR021C
YGR123C	YNR032W
YGR123C	YOR176W
YGR124W	YKL137W
YGR130C	YFL008W
YGR130C	YMR117C
YGR135W	YHL011C
YGR135W	YKL181W
YGR136W	YNL094W
YGR136W	YOR181W
YGR140W	YJR060W
YGR140W	YJR089W
YGR140W	YKL089W
YGR140W	YMR094W
YGR140W	YNL307C
YGR140W	YPL018W
YGR141W	YFL026W
YGR141W	YMR265C
YGR142W	YNL141W
YGR142W	YOR232W
YGR143W	YBL025W
YGR143W	YDR244W
YGR143W	YGR133W
YGR143W	YGR135W
YGR143W	YKL176C
YGR143W	YOL023W
YGR144W	YMR021C
YGR145W	YDR299W
YGR149W	YIR038C
YGR151C	YDR413C
YGR152C	YPL161C
YGR153W	YMR055C
YGR158C	YJR022W
YGR158C	YLR345W
YGR159C	YNL053W
YGR160W	YLR233C
YGR160W	YPL051W
YGR162W	YJL138C
YGR162W	YKR059W
YGR162W	YOL139C
YGR162W	YOR276W
YGR165W	YBR034C
YGR165W	YLR035C
YGR165W	YPL265W
YGR166W	YBL025W
YGR166W	YBL101C
YGR166W	YBR057C
YGR166W	YCL058C
YGR166W	YCR044C
YGR166W	YDR440W
YGR166W	YEL048C
YGR166W	YGL084C
YGR166W	YGL219C
YGR166W	YGR157W
YGR166W	YGR229C
YGR166W	YHR013C
YGR166W	YHR030C
YGR166W	YJL095W
YGR166W	YJL174W
YGR166W	YJL176C
YGR166W	YJR118C
YGR166W	YKL041W
YGR166W	YKL139W
YGR166W	YKR020W
YGR166W	YKR068C
YGR166W	YLR373C
YGR166W	YML077W
YGR166W	YMR060C
YGR166W	YMR089C
YGR166W	YMR116C
YGR166W	YMR218C
YGR166W	YMR307W
YGR166W	YNL171C
YGR166W	YNL322C
YGR166W	YNL329C
YGR166W	YOR115C
YGR166W	YOR197W
YGR166W	YOR312C
YGR166W	YPL069C
YGR167W	YGR241C
YGR167W	YHR161C
YGR167W	YOR028C
YGR168C	YIR018W
YGR169C	YDR516C
YGR172C	YDR515W
YGR172C	YLR324W
YGR172C	YNL044W
YGR172C	YNL263C
YGR173W	YDL054C
YGR173W	YIL162W
YGR173W	YMR319C
YGR177C	YGR172C
YGR178C	YGL092W
YGR178C	YHR121W
YGR178C	YJL035C
YGR179C	YBR211C
YGR179C	YGR140W
YGR179C	YMR168C
YGR179C	YPL018W
YGR180C	YJL026W
YGR180C	YPL153C
YGR181W	YBR034C
YGR185C	YPL013C
YGR188C	YGL086W
YGR188C	YOR026W
YGR189C	YDL100C
YGR191W	YIL109C
YGR191W	YIR038C
YGR191W	YLR283W
YGR191W	YPL218W
YGR191W	YPR181C
YGR193C	YNL121C
YGR195W	YHR069C
YGR195W	YOL021C
YGR196C	YBR260C
YGR196C	YGR253C
YGR199W	YBR059C
YGR203W	YIL061C
YGR205W	YLR210W
YGR207C	YDR309C
YGR208W	YKL177W
YGR208W	YLR208W
YGR208W	YPL011C
YGR209C	YDL081C
YGR209C	YPL020C
YGR211W	YNL281W
YGR211W	YOL133W
YGR211W	YOR028C
YGR213C	YHR134W
YGR214W	YIL009W
YGR218W	YBL031W
YGR218W	YCR077C
YGR218W	YDL065C
YGR218W	YDR016C
YGR218W	YDR102C
YGR218W	YDR192C
YGR218W	YDR229W
YGR218W	YEL015W
YGR218W	YER004W
YGR218W	YER062C
YGR218W	YFL068W
YGR218W	YGL149W
YGR218W	YGL170C
YGR218W	YGR119C
YGR218W	YGR178C
YGR218W	YIL063C
YGR218W	YJL210W
YGR218W	YJR083C
YGR218W	YJR134C
YGR218W	YKL068W
YGR218W	YKL143W
YGR218W	YLR151C
YGR218W	YLR293C
YGR218W	YLR436C
YGR218W	YML007W
YGR218W	YML120C
YGR218W	YMR124W
YGR218W	YMR235C
YGR218W	YNL164C
YGR218W	YOL149W
YGR218W	YOR147W
YGR218W	YOR177C
YGR218W	YOR184W
YGR218W	YOR329C
YGR218W	YOR371C
YGR218W	YPL056C
